n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar,hp
13,5,4,120,0.9649,0.02655,0.036900000000000155,-2.8345,-2.7975999999999996,0.9649,0.9992028488269536,2.690867710268328
13,5,4,121,0.99955,0.00035,0.030100000000000016,-3.3286000000000002,-3.2985,0.99955,0.999923693144265,1.797728650093636
13,5,4,122,0.6846,0.3154,0.04939999999999989,-2.9423,-2.8929,0.6846,0.9947045644563778,1.544065044461704
13,5,4,123,0.9997,0.00025,0.10089999999999977,-3.2695999999999996,-3.1687,0.9997,0.9999719369341816,1.079214119731072
13,5,4,124,0.58965,0.4072,0.00649999999999995,-3.2378,-3.2313,0.58965,0.9990310951880905,1.9939020126758429
13,5,4,125,0.99375,0.00525,0.0009999999999998899,-3.4908,-3.4898000000000002,0.00525,0.9995989429357168,1.9997506010089179
13,5,4,126,0.99825,0.00155,0.007999999999999563,-3.8125999999999993,-3.8045999999999998,0.0,0.9932987462623933,3.7608973103025773
13,5,4,127,0.8469,0.0819,0.0686,-2.7161,-2.6475,0.8469,0.9954618405066087,1.4717153919623176
13,5,4,129,0.9911,0.00865,0.17759999999999998,-2.9585,-2.7809,0.9911,0.9994614365387866,1.0003852560344273
13,5,4,130,0.6292,0.25905,0.011400000000000077,-2.957,-2.9455999999999998,0.6292,0.9926991004396347,4.090227945701238
13,5,4,132,0.5999,0.39315,0.0804999999999998,-2.1868,-2.1063,0.39315,0.9774720070422536,1.2185473963099815
13,5,4,133,0.6049,0.3401,0.0019000000000004569,-2.9353000000000002,-2.9334,0.6049,0.9948586226280107,2.855627049110838
13,5,4,134,0.9296,0.06955,0.049799999999999844,-2.5932,-2.5434,0.06955,0.982084291608823,1.5423719644525806
13,5,4,135,0.54815,0.2782,0.041100000000000136,-3.4751,-3.4339999999999997,0.54815,0.9879196224569077,1.6580333353810455
13,5,4,136,1.0,0.0,0.04679999999999973,-2.9879999999999995,-2.9412,1.0,1.0,1.7090961643565887
13,5,4,137,0.99525,0.00455,0.1506000000000003,-3.4961,-3.3455,0.99525,0.9997705915162611,1.003492353077462
13,5,4,138,0.80305,0.1484,0.05649999999999977,-3.2123999999999997,-3.1559,0.1484,0.9832713080562819,1.697247837323886
13,5,4,140,1.0,0.0,0.1726000000000001,-2.8418,-2.6692,1.0,1.0,1.0005927595499342
13,5,4,141,0.90175,0.0867,0.1299999999999999,-3.3068999999999997,-3.1769,0.90175,0.99606301369863,1.0278126307720912
13,5,4,142,0.9758,0.0241,0.12150000000000016,-2.9309000000000003,-2.8094,0.9758,0.9989881776928589,1.0438161728408262
13,5,4,143,0.9999,0.0001,0.18310000000000004,-2.0246,-1.8415,0.9999,0.9999880075076559,1.00023944709373
13,5,4,144,0.99475,0.00455,0.19810000000000016,-3.3120000000000003,-3.1139,0.99475,0.9993303879830917,1.0000560893868706
13,5,4,145,0.99895,0.00045,0.11749999999999972,-3.0698,-2.9523,0.99895,0.9999242133037983,1.031963570272022
13,5,4,146,1.0,0.0,0.23209999999999997,-3.3198,-3.0877,1.0,1.0,1.000001952941109
13,5,4,148,0.99985,0.0001,0.2591000000000001,-3.5035,-3.2443999999999997,0.99985,0.9999643699157984,1.00000008683708
13,5,4,149,0.90875,0.04775,0.29259999999999975,-4.0427,-3.7501,0.90875,0.9873063076656687,1.000000000627703
13,5,4,150,0.99995,5e-05,0.1589999999999998,-3.6252,-3.4662,0.99995,0.9999950926845417,1.0021211724979675
13,5,4,151,0.6928,0.1406,0.05030000000000001,-2.3889,-2.3386,0.6928,0.982954416258529,1.8986465818429152
13,5,4,152,0.99915,0.0008,0.14109999999999978,-2.9664,-2.8253000000000004,0.99915,0.9999504517259977,1.0069712847270578
13,5,4,155,0.9468,0.0247,0.2911999999999999,-2.9718999999999998,-2.6807,0.9468,0.9944359618425923,1.00000000067788
13,5,4,156,0.95515,0.03665,0.19350000000000023,-3.9577999999999998,-3.7642999999999995,0.95515,0.9964527237354085,1.0000879055091332
13,5,4,157,0.9965,0.0015,0.2613000000000003,-4.4207,-4.1594,0.9965,0.999554985635759,1.000000045908953
13,5,4,158,0.9998,0.00015,0.0394000000000001,-3.4557,-3.4163,0.9998,0.9999661689382758,1.678950973148048
13,5,4,159,0.9995,0.0005,0.09410000000000007,-3.91,-3.8159,0.9995,0.9999879667519183,1.1098475688080558
13,5,4,160,0.725,0.2744,0.0129999999999999,-3.2839,-3.2709,0.725,0.9988849584335698,2.248387067839733
13,5,4,162,0.99565,0.0018,0.2898999999999998,-3.1538,-2.8639,0.99565,0.9995581742659649,1.0000000007987953
13,5,4,163,0.95735,0.0426,0.09559999999999969,-2.0561,-1.9605000000000001,0.95735,0.9980124215748262,1.1025192193261908
13,5,4,164,0.9645,0.03405,0.13750000000000018,-3.6139,-3.4764,0.9645,0.9986159260079139,1.0091323400467553
13,5,4,166,0.9057,0.09115,0.06320000000000014,-2.7694,-2.7062,0.9057,0.9977250361089044,1.3769873932558634
13,5,4,167,0.58425,0.41505,0.050000000000000266,-2.8975,-2.8474999999999997,0.41505,0.9898262122519412,1.5360236806659056
13,5,4,168,0.9249,0.06845,0.0015000000000000568,-3.0714,-3.0699,0.9249,0.999606337500814,2.0125320635795245
