cost,param0,param1,param2
0.1216771265397151,0.6896551724137931,0.1379310344827586,0.0344827586206896
0.3860154593872476,0.6896551724137931,0.1379310344827586,0.0689655172413793
0.599884165719687,0.6896551724137931,0.1379310344827586,0.1034482758620689
0.7360166585563079,0.6896551724137931,0.1379310344827586,0.1379310344827586
0.8137925971356766,0.6896551724137931,0.1379310344827586,0.1724137931034483
0.8557744560807842,0.6896551724137931,0.1379310344827586,0.2068965517241379
0.8773083359906877,0.6896551724137931,0.1379310344827586,0.2413793103448275
0.8886339748711752,0.6896551724137931,0.1379310344827586,0.2758620689655172
0.8935438456522818,0.6896551724137931,0.1379310344827586,0.3103448275862069
0.8942993552798774,0.6896551724137931,0.1379310344827586,0.3448275862068966
0.8931370602221114,0.6896551724137931,0.1379310344827586,0.3793103448275862
0.8915243584573631,0.6896551724137931,0.1379310344827586,0.4137931034482758
0.8896968618742095,0.6896551724137931,0.1379310344827586,0.4482758620689655
0.887496156902102,0.6896551724137931,0.1379310344827586,0.4827586206896551
0.8850245145156913,0.6896551724137931,0.1379310344827586,0.5172413793103449
0.882751479937118,0.6896551724137931,0.1379310344827586,0.5517241379310345
0.8804612178753082,0.6896551724137931,0.1379310344827586,0.5862068965517241
0.8782212122526728,0.6896551724137931,0.1379310344827586,0.6206896551724138
0.8760850778304691,0.6896551724137931,0.1379310344827586,0.6551724137931034
0.8741123358335713,0.6896551724137931,0.1379310344827586,0.6896551724137931
0.8721782673886991,0.6896551724137931,0.1379310344827586,0.7241379310344828
0.8703285537747009,0.6896551724137931,0.1379310344827586,0.7586206896551724
0.8684131552133347,0.6896551724137931,0.1379310344827586,0.7931034482758621
0.8664682087279518,0.6896551724137931,0.1379310344827586,0.8275862068965517
0.8645935966260763,0.6896551724137931,0.1379310344827586,0.8620689655172413
0.8627864679413695,0.6896551724137931,0.1379310344827586,0.896551724137931
0.8608567412858872,0.6896551724137931,0.1379310344827586,0.9310344827586208
0.8590453971779245,0.6896551724137931,0.1379310344827586,0.9655172413793104
0.8572726977997696,0.6896551724137931,0.1379310344827586,1.0
0.0,0.6896551724137931,0.1724137931034483,0.0
0.1054291140987961,0.6896551724137931,0.1724137931034483,0.0344827586206896
0.3473925956153925,0.6896551724137931,0.1724137931034483,0.0689655172413793
0.5678344785233816,0.6896551724137931,0.1724137931034483,0.1034482758620689
0.7176385267932676,0.6896551724137931,0.1724137931034483,0.1379310344827586
0.8069682823245653,0.6896551724137931,0.1724137931034483,0.1724137931034483
0.8591932469335857,0.6896551724137931,0.1724137931034483,0.2068965517241379
0.8912666414956295,0.6896551724137931,0.1724137931034483,0.2413793103448275
0.9112672463995662,0.6896551724137931,0.1724137931034483,0.2758620689655172
0.9214590862584716,0.6896551724137931,0.1724137931034483,0.3103448275862069
0.9248969856447156,0.6896551724137931,0.1724137931034483,0.3448275862068966
0.9254810499826948,0.6896551724137931,0.1724137931034483,0.3793103448275862
0.9253353948319532,0.6896551724137931,0.1724137931034483,0.4137931034482758
0.924835987592692,0.6896551724137931,0.1724137931034483,0.4482758620689655
0.9237950155466176,0.6896551724137931,0.1724137931034483,0.4827586206896551
0.922485432683042,0.6896551724137931,0.1724137931034483,0.5172413793103449
0.9210064051889616,0.6896551724137931,0.1724137931034483,0.5517241379310345
0.919458441315387,0.6896551724137931,0.1724137931034483,0.5862068965517241
0.9180202146877918,0.6896551724137931,0.1724137931034483,0.6206896551724138
0.9165369633057496,0.6896551724137931,0.1724137931034483,0.6551724137931034
0.9151018468283574,0.6896551724137931,0.1724137931034483,0.6896551724137931
0.9137724754099604,0.6896551724137931,0.1724137931034483,0.7241379310344828
0.9124876641361372,0.6896551724137931,0.1724137931034483,0.7586206896551724
0.9112523990660272,0.6896551724137931,0.1724137931034483,0.7931034482758621
0.909968865166677,0.6896551724137931,0.1724137931034483,0.8275862068965517
0.9086593224179548,0.6896551724137931,0.1724137931034483,0.8620689655172413
0.9074380311813224,0.6896551724137931,0.1724137931034483,0.896551724137931
0.9062179381056964,0.6896551724137931,0.1724137931034483,0.9310344827586208
0.9049360613383994,0.6896551724137931,0.1724137931034483,0.9655172413793104
0.903726802386459,0.6896551724137931,0.1724137931034483,1.0
0.0,0.6896551724137931,0.2068965517241379,0.0
0.0941567785726317,0.6896551724137931,0.2068965517241379,0.0344827586206896
0.3173535591397823,0.6896551724137931,0.2068965517241379,0.0689655172413793
0.5370439528276736,0.6896551724137931,0.2068965517241379,0.1034482758620689
0.6957647390932248,0.6896551724137931,0.2068965517241379,0.1379310344827586
0.7942308713285904,0.6896551724137931,0.2068965517241379,0.1724137931034483
0.854807584860552,0.6896551724137931,0.2068965517241379,0.2068965517241379
0.8947875404744033,0.6896551724137931,0.2068965517241379,0.2413793103448275
0.9206212247753672,0.6896551724137931,0.2068965517241379,0.2758620689655172
0.9344391674874964,0.6896551724137931,0.2068965517241379,0.3103448275862069
0.940477193199818,0.6896551724137931,0.2068965517241379,0.3448275862068966
0.9435153949418617,0.6896551724137931,0.2068965517241379,0.3793103448275862
0.9451570707759888,0.6896551724137931,0.2068965517241379,0.4137931034482758
0.9456720472003294,0.6896551724137931,0.2068965517241379,0.4482758620689655
0.9452967652918604,0.6896551724137931,0.2068965517241379,0.4827586206896551
0.9445516278464164,0.6896551724137931,0.2068965517241379,0.5172413793103449
0.9436533750080994,0.6896551724137931,0.2068965517241379,0.5517241379310345
0.9426660230860292,0.6896551724137931,0.2068965517241379,0.5862068965517241
0.9416080324921782,0.6896551724137931,0.2068965517241379,0.6206896551724138
0.9405520141609178,0.6896551724137931,0.2068965517241379,0.6551724137931034
0.9395521142783754,0.6896551724137931,0.2068965517241379,0.6896551724137931
0.9385686590032178,0.6896551724137931,0.2068965517241379,0.7241379310344828
0.9376180031733758,0.6896551724137931,0.2068965517241379,0.7586206896551724
0.936669206288206,0.6896551724137931,0.2068965517241379,0.7931034482758621
0.9357316432655592,0.6896551724137931,0.2068965517241379,0.8275862068965517
0.9348147616057532,0.6896551724137931,0.2068965517241379,0.8620689655172413
0.933923332875066,0.6896551724137931,0.2068965517241379,0.896551724137931
0.9329740491828014,0.6896551724137931,0.2068965517241379,0.9310344827586208
0.9321129066353392,0.6896551724137931,0.2068965517241379,0.9655172413793104
0.9312262791259768,0.6896551724137931,0.2068965517241379,1.0
0.0,0.6896551724137931,0.2413793103448275,0.0
0.0856499751439352,0.6896551724137931,0.2413793103448275,0.0344827586206896
0.2933118526738226,0.6896551724137931,0.2413793103448275,0.0689655172413793
0.5090012831608001,0.6896551724137931,0.2413793103448275,0.1034482758620689
0.6729901984565524,0.6896551724137931,0.2413793103448275,0.1379310344827586
0.7794159365920443,0.6896551724137931,0.2413793103448275,0.1724137931034483
0.847298771662546,0.6896551724137931,0.2413793103448275,0.2068965517241379
0.8928861945328588,0.6896551724137931,0.2413793103448275,0.2413793103448275
0.922647343320823,0.6896551724137931,0.2413793103448275,0.2758620689655172
0.9394402028566758,0.6896551724137931,0.2413793103448275,0.3103448275862069
0.9484255202345736,0.6896551724137931,0.2413793103448275,0.3448275862068966
0.9539764244161568,0.6896551724137931,0.2413793103448275,0.3793103448275862
0.9572106247803368,0.6896551724137931,0.2413793103448275,0.4137931034482758
0.9586326720008428,0.6896551724137931,0.2413793103448275,0.4482758620689655
0.9588742776407108,0.6896551724137931,0.2413793103448275,0.4827586206896551
0.9586216649764752,0.6896551724137931,0.2413793103448275,0.5172413793103449
0.958095550367032,0.6896551724137931,0.2413793103448275,0.5517241379310345
0.9574146672609898,0.6896551724137931,0.2413793103448275,0.5862068965517241
0.9566703124738553,0.6896551724137931,0.2413793103448275,0.6206896551724138
0.955968543528204,0.6896551724137931,0.2413793103448275,0.6551724137931034
0.9552569743728628,0.6896551724137931,0.2413793103448275,0.6896551724137931
0.954558123471209,0.6896551724137931,0.2413793103448275,0.7241379310344828
0.9538187710491444,0.6896551724137931,0.2413793103448275,0.7586206896551724
0.9530782031876828,0.6896551724137931,0.2413793103448275,0.7931034482758621
0.9523460247430234,0.6896551724137931,0.2413793103448275,0.8275862068965517
0.9516326512991308,0.6896551724137931,0.2413793103448275,0.8620689655172413
0.9509169059643956,0.6896551724137931,0.2413793103448275,0.896551724137931
0.950218185068698,0.6896551724137931,0.2413793103448275,0.9310344827586208
0.9495359019933146,0.6896551724137931,0.2413793103448275,0.9655172413793104
0.948847717564846,0.6896551724137931,0.2413793103448275,1.0
0.0,0.6896551724137931,0.2758620689655172,0.0
0.0790866581487075,0.6896551724137931,0.2758620689655172,0.0344827586206896
0.2735686798951617,0.6896551724137931,0.2758620689655172,0.0689655172413793
0.4838531519527232,0.6896551724137931,0.2758620689655172,0.1034482758620689
0.6504574117556606,0.6896551724137931,0.2758620689655172,0.1379310344827586
0.7634384419697283,0.6896551724137931,0.2758620689655172,0.1724137931034483
0.8379776845335573,0.6896551724137931,0.2758620689655172,0.2068965517241379
0.8880081391379622,0.6896551724137931,0.2758620689655172,0.2413793103448275
0.9206212282580905,0.6896551724137931,0.2758620689655172,0.2758620689655172
0.9402111393725964,0.6896551724137931,0.2758620689655172,0.3103448275862069
0.952105200668954,0.6896551724137931,0.2758620689655172,0.3448275862068966
0.9599039353745672,0.6896551724137931,0.2758620689655172,0.3793103448275862
0.9646558272395326,0.6896551724137931,0.2758620689655172,0.4137931034482758
0.9669282685129664,0.6896551724137931,0.2758620689655172,0.4482758620689655
0.9677669703892388,0.6896551724137931,0.2758620689655172,0.4827586206896551
0.9679483682171292,0.6896551724137931,0.2758620689655172,0.5172413793103449
0.9677536584771552,0.6896551724137931,0.2758620689655172,0.5517241379310345
0.9673494085359368,0.6896551724137931,0.2758620689655172,0.5862068965517241
0.9669063237281812,0.6896551724137931,0.2758620689655172,0.6206896551724138
0.9664152653317164,0.6896551724137931,0.2758620689655172,0.6551724137931034
0.9659207093356792,0.6896551724137931,0.2758620689655172,0.6896551724137931
0.965385072532674,0.6896551724137931,0.2758620689655172,0.7241379310344828
0.9648160760523736,0.6896551724137931,0.2758620689655172,0.7586206896551724
0.9642470876466734,0.6896551724137931,0.2758620689655172,0.7931034482758621
0.9636544408288584,0.6896551724137931,0.2758620689655172,0.8275862068965517
0.9630915261716266,0.6896551724137931,0.2758620689655172,0.8620689655172413
0.962546203287562,0.6896551724137931,0.2758620689655172,0.896551724137931
0.9619797926795144,0.6896551724137931,0.2758620689655172,0.9310344827586208
0.9614397540215952,0.6896551724137931,0.2758620689655172,0.9655172413793104
0.9608972143451362,0.6896551724137931,0.2758620689655172,1.0
0.0,0.6896551724137931,0.3103448275862069,0.0
0.0736409255954874,0.6896551724137931,0.3103448275862069,0.0344827586206896
0.2569103922118477,0.6896551724137931,0.3103448275862069,0.0689655172413793
0.4611452389142297,0.6896551724137931,0.3103448275862069,0.1034482758620689
0.6288169575578754,0.6896551724137931,0.3103448275862069,0.1379310344827586
0.7472333225474586,0.6896551724137931,0.3103448275862069,0.1724137931034483
0.8270429999449498,0.6896551724137931,0.3103448275862069,0.2068965517241379
0.8806521440920149,0.6896551724137931,0.3103448275862069,0.2413793103448275
0.9161975882874474,0.6896551724137931,0.3103448275862069,0.2758620689655172
0.938654531019018,0.6896551724137931,0.3103448275862069,0.3103448275862069
0.953209971683787,0.6896551724137931,0.3103448275862069,0.3448275862068966
0.962916004075797,0.6896551724137931,0.3103448275862069,0.3793103448275862
0.9688644339568268,0.6896551724137931,0.3103448275862069,0.4137931034482758
0.9720470231608532,0.6896551724137931,0.3103448275862069,0.4482758620689655
0.973599460835643,0.6896551724137931,0.3103448275862069,0.4827586206896551
0.974253947445291,0.6896551724137931,0.3103448275862069,0.5172413793103449
0.9743496674295395,0.6896551724137931,0.3103448275862069,0.5517241379310345
0.9741918189117946,0.6896551724137931,0.3103448275862069,0.5862068965517241
0.9739398819199904,0.6896551724137931,0.3103448275862069,0.6206896551724138
0.9736493743620112,0.6896551724137931,0.3103448275862069,0.6551724137931034
0.9733208821606916,0.6896551724137931,0.3103448275862069,0.6896551724137931
0.9729401401675096,0.6896551724137931,0.3103448275862069,0.7241379310344828
0.9725209107169002,0.6896551724137931,0.3103448275862069,0.7586206896551724
0.9720719209487988,0.6896551724137931,0.3103448275862069,0.7931034482758621
0.971629270587106,0.6896551724137931,0.3103448275862069,0.8275862068965517
0.9711836087205472,0.6896551724137931,0.3103448275862069,0.8620689655172413
0.9707220609166434,0.6896551724137931,0.3103448275862069,0.896551724137931
0.9702733002243368,0.6896551724137931,0.3103448275862069,0.9310344827586208
0.9698459323172844,0.6896551724137931,0.3103448275862069,0.9655172413793104
0.9694263062656844,0.6896551724137931,0.3103448275862069,1.0
0.0,0.6896551724137931,0.3448275862068966,0.0
0.0690845334583884,0.6896551724137931,0.3448275862068966,0.0344827586206896
0.2426417669106212,0.6896551724137931,0.3448275862068966,0.0689655172413793
0.4409575912073669,0.6896551724137931,0.3448275862068966,0.1034482758620689
0.6088646707961652,0.6896551724137931,0.3448275862068966,0.1379310344827586
0.7311513599965944,0.6896551724137931,0.3448275862068966,0.1724137931034483
0.8152758331093034,0.6896551724137931,0.3448275862068966,0.2068965517241379
0.8724363579983798,0.6896551724137931,0.3448275862068966,0.2413793103448275
0.9105696028201488,0.6896551724137931,0.3448275862068966,0.2758620689655172
0.9356913232412776,0.6896551724137931,0.3448275862068966,0.3103448275862069
0.9524286698948802,0.6896551724137931,0.3448275862068966,0.3448275862068966
0.9638006132076492,0.6896551724137931,0.3448275862068966,0.3793103448275862
0.970818629292193,0.6896551724137931,0.3448275862068966,0.4137931034482758
0.9749373458170908,0.6896551724137931,0.3448275862068966,0.4482758620689655
0.977246728837146,0.6896551724137931,0.3448275862068966,0.4827586206896551
0.978454657847088,0.6896551724137931,0.3448275862068966,0.5172413793103449
0.9789253140872324,0.6896551724137931,0.3448275862068966,0.5517241379310345
0.9790180502471676,0.6896551724137931,0.3448275862068966,0.5862068965517241
0.978924697635112,0.6896551724137931,0.3448275862068966,0.6206896551724138
0.9787495287413672,0.6896551724137931,0.3448275862068966,0.6551724137931034
0.9785477696182838,0.6896551724137931,0.3448275862068966,0.6896551724137931
0.9782906404996814,0.6896551724137931,0.3448275862068966,0.7241379310344828
0.977994759292945,0.6896551724137931,0.3448275862068966,0.7586206896551724
0.9776557132497636,0.6896551724137931,0.3448275862068966,0.7931034482758621
0.977303447741682,0.6896551724137931,0.3448275862068966,0.8275862068965517
0.9769541764264472,0.6896551724137931,0.3448275862068966,0.8620689655172413
0.9765992680174616,0.6896551724137931,0.3448275862068966,0.896551724137931
0.9762506783533852,0.6896551724137931,0.3448275862068966,0.9310344827586208
0.9758972426113878,0.6896551724137931,0.3448275862068966,0.9655172413793104
0.9755539815968336,0.6896551724137931,0.3448275862068966,1.0
0.0,0.6896551724137931,0.3793103448275862,0.0
0.0651868350262317,0.6896551724137931,0.3793103448275862,0.0344827586206896
0.2301966674680538,0.6896551724137931,0.3793103448275862,0.0689655172413793
0.4227328309046995,0.6896551724137931,0.3793103448275862,0.1034482758620689
0.5900797388771029,0.6896551724137931,0.3793103448275862,0.1379310344827586
0.7151222458948319,0.6896551724137931,0.3793103448275862,0.1724137931034483
0.8030887645241491,0.6896551724137931,0.3793103448275862,0.2068965517241379
0.8633487696634068,0.6896551724137931,0.3793103448275862,0.2413793103448275
0.9042066994588782,0.6896551724137931,0.3793103448275862,0.2758620689655172
0.9316845822649508,0.6896551724137931,0.3793103448275862,0.3103448275862069
0.9504138167760532,0.6896551724137931,0.3793103448275862,0.3448275862068966
0.9631739858043386,0.6896551724137931,0.3793103448275862,0.3793103448275862
0.9713078569071012,0.6896551724137931,0.3793103448275862,0.4137931034482758
0.9763575497906358,0.6896551724137931,0.3793103448275862,0.4482758620689655
0.9794283504233752,0.6896551724137931,0.3793103448275862,0.4827586206896551
0.981162198866716,0.6896551724137931,0.3793103448275862,0.5172413793103449
0.981983172560278,0.6896551724137931,0.3793103448275862,0.5517241379310345
0.9822969106077188,0.6896551724137931,0.3793103448275862,0.5862068965517241
0.9823998383038584,0.6896551724137931,0.3793103448275862,0.6206896551724138
0.9823529868512204,0.6896551724137931,0.3793103448275862,0.6551724137931034
0.982269714527883,0.6896551724137931,0.3793103448275862,0.6896551724137931
0.9821171401417764,0.6896551724137931,0.3793103448275862,0.7241379310344828
0.9819234075220988,0.6896551724137931,0.3793103448275862,0.7586206896551724
0.981668853098854,0.6896551724137931,0.3793103448275862,0.7931034482758621
0.9814052433397484,0.6896551724137931,0.3793103448275862,0.8275862068965517
0.9811333643716322,0.6896551724137931,0.3793103448275862,0.8620689655172413
0.9808643473320154,0.6896551724137931,0.3793103448275862,0.896551724137931
0.9805972372460854,0.6896551724137931,0.3793103448275862,0.9310344827586208
0.9803229553793708,0.6896551724137931,0.3793103448275862,0.9655172413793104
0.9800592040721646,0.6896551724137931,0.3793103448275862,1.0
0.0,0.6896551724137931,0.4137931034482758,0.0
0.0617161864443808,0.6896551724137931,0.4137931034482758,0.0344827586206896
0.2190554209740635,0.6896551724137931,0.4137931034482758,0.0689655172413793
0.4060970684240283,0.6896551724137931,0.4137931034482758,0.1034482758620689
0.5721807244904332,0.6896551724137931,0.4137931034482758,0.1379310344827586
0.699530528485812,0.6896551724137931,0.4137931034482758,0.1724137931034483
0.7906402099776788,0.6896551724137931,0.4137931034482758,0.2068965517241379
0.8539236544473398,0.6896551724137931,0.4137931034482758,0.2413793103448275
0.8972389339077499,0.6896551724137931,0.4137931034482758,0.2758620689655172
0.926938274830348,0.6896551724137931,0.4137931034482758,0.3103448275862069
0.9474624494911176,0.6896551724137931,0.4137931034482758,0.3448275862068966
0.9615565587230804,0.6896551724137931,0.4137931034482758,0.3793103448275862
0.970847830849194,0.6896551724137931,0.4137931034482758,0.4137931034482758
0.9768399720685166,0.6896551724137931,0.4137931034482758,0.4482758620689655
0.9805849347014204,0.6896551724137931,0.4137931034482758,0.4827586206896551
0.9827613504029442,0.6896551724137931,0.4137931034482758,0.5172413793103449
0.9839545218029332,0.6896551724137931,0.4137931034482758,0.5517241379310345
0.9845670860712044,0.6896551724137931,0.4137931034482758,0.5862068965517241
0.9848695972269788,0.6896551724137931,0.4137931034482758,0.6206896551724138
0.985008464091213,0.6896551724137931,0.4137931034482758,0.6551724137931034
0.9850069893376516,0.6896551724137931,0.4137931034482758,0.6896551724137931
0.9849414516452778,0.6896551724137931,0.4137931034482758,0.7241379310344828
0.9848034463127028,0.6896551724137931,0.4137931034482758,0.7586206896551724
0.9846341938071091,0.6896551724137931,0.4137931034482758,0.7931034482758621
0.9844441280774135,0.6896551724137931,0.4137931034482758,0.8275862068965517
0.9842426631994332,0.6896551724137931,0.4137931034482758,0.8620689655172413
0.9840296233001292,0.6896551724137931,0.4137931034482758,0.896551724137931
0.9838139178578972,0.6896551724137931,0.4137931034482758,0.9310344827586208
0.9835964947156174,0.6896551724137931,0.4137931034482758,0.9655172413793104
0.9833795675707288,0.6896551724137931,0.4137931034482758,1.0
0.0,0.6896551724137931,0.4482758620689655,0.0
0.058691510577526,0.6896551724137931,0.4482758620689655,0.0344827586206896
0.2090138108576687,0.6896551724137931,0.4482758620689655,0.0689655172413793
0.3909483403779675,0.6896551724137931,0.4482758620689655,0.1034482758620689
0.5556801214298129,0.6896551724137931,0.4482758620689655,0.1379310344827586
0.6845683845715185,0.6896551724137931,0.4482758620689655,0.1724137931034483
0.7780896663816018,0.6896551724137931,0.4482758620689655,0.2068965517241379
0.8442861194198722,0.6896551724137931,0.4482758620689655,0.2413793103448275
0.8898084665334696,0.6896551724137931,0.4482758620689655,0.2758620689655172
0.9215146833247956,0.6896551724137931,0.4482758620689655,0.3103448275862069
